x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,label
0.4987465143203735,0.2727777659893036,-0.2671270072460174,0.504073977470398,0.2363036721944809,-0.2502612173557281,0.5041735768318176,0.2340000867843628,-0.2504098117351532,0.5040258765220642,0.2314763367176056,-0.2506103217601776,0.4982498586177826,0.235034242272377,-0.2859519720077514,0.4938093423843384,0.2315990030765533,-0.286161720752716,0.4884961247444153,0.22724649310112,-0.2862108647823334,0.4770721793174743,0.2136958688497543,-0.1621170341968536,0.4594536423683166,0.2104126065969467,-0.3203619420528412,0.4865190088748932,0.2967703938484192,-0.2304388433694839,0.4795845150947571,0.2914590537548065,-0.2758794128894806,0.4482381045818329,0.3483272492885589,-0.072329506278038,0.376708447933197,0.3529254794120788,-0.3490765690803528,0.4351319372653961,0.557869553565979,-0.0113095315173268,0.3468358218669891,0.6007850170135498,-0.3422792553901672,0.470958262681961,0.7385572791099548,-0.0876875594258308,0.4036833941936493,0.8394498825073242,-0.3471531867980957,0.5008256435394287,0.7549713850021362,-0.1087464839220047,0.4362446963787079,0.8580491542816162,-0.4066022336483001,0.5008535385131836,0.7612214088439941,-0.1505397409200668,0.4433718621730804,0.8401716351509094,-0.3909472227096557,0.4853593707084656,0.7595950365066528,-0.1073639094829559,0.4364516139030456,0.8327406644821167,-0.3454639613628387,0.2856858372688293,0.6001139879226685,0.078516848385334,0.2506326735019684,0.6133629679679871,-0.0783933326601982,0.2776794731616974,0.6107240319252014,0.3381587266921997,0.2399710565805435,0.6748883724212646,0.1034810245037078,0.2378619760274887,0.6212591528892517,0.5851925611495972,0.2223819345235824,0.6273214221000671,0.3985240161418915,0.2275531589984893,0.6152427196502686,0.6139843463897705,0.2142608165740966,0.5982741713523865,0.4310527443885803,0.2600422203540802,0.6641352772712708,0.6576711535453796,0.2519078254699707,0.685289204120636,0.4653863310813904,pushups
0.4987120330333709,0.2726140022277832,-0.359829843044281,0.5040585398674011,0.2363214045763015,-0.3464087545871734,0.5042360424995422,0.2341192960739135,-0.3465554416179657,0.5043668150901794,0.2317742556333542,-0.3467792570590973,0.4976067245006561,0.2348156869411468,-0.3752513825893402,0.4926786422729492,0.2311494797468185,-0.3753995299339294,0.4864749610424042,0.2265285700559616,-0.3754379451274872,0.4807520806789398,0.2160732001066208,-0.2493693381547927,0.4586307108402252,0.2103187590837478,-0.3784485161304474,0.4870334565639496,0.2967706322669983,-0.3170832693576813,0.4795562326908111,0.2914574742317199,-0.3537045121192932,0.4525066018104553,0.3376215398311615,-0.1244991794228553,0.3778435587882995,0.3493266701698303,-0.4018787145614624,0.4367398917675018,0.5552126169204712,-0.07279072701931,0.3484525978565216,0.6123937368392944,-0.4040356576442718,0.4709886908531189,0.7386416792869568,-0.1472529023885727,0.4038598239421844,0.8395783305168152,-0.4053586423397064,0.5006936192512512,0.754971444606781,-0.1704286634922027,0.4454658329486847,0.8587356209754944,-0.4667713046073913,0.5014325976371765,0.7611734867095947,-0.2147211581468582,0.4512529969215393,0.8401865363121033,-0.4608892500400543,0.4854442775249481,0.7588386535644531,-0.1679552495479583,0.4448328018188476,0.8323431611061096,-0.4074795544147491,0.3197023272514343,0.600160539150238,0.0838355496525764,0.2610261142253876,0.6333618760108948,-0.0838607549667358,0.2694950401782989,0.61066734790802,0.4230132102966308,0.2704153954982757,0.6767033338546753,0.0715966448187828,0.2104336768388748,0.6095346212387085,0.698634922504425,0.2835123836994171,0.6662692427635193,0.3984718918800354,0.1954338699579239,0.6060928702354431,0.7317496538162231,0.2701700031757355,0.6590923070907593,0.432712584733963,0.2312111556529998,0.6536157131195068,0.7870546579360962,0.3216894865036011,0.7018938660621643,0.4875298142433166,pushups
0.4987132251262665,0.2734249532222748,-0.3447678685188293,0.5040591359138489,0.2365347445011139,-0.3320918679237366,0.5042698979377747,0.2343355566263198,-0.3322380185127258,0.504459023475647,0.2320020049810409,-0.3324582874774933,0.4974960684776306,0.2348799705505371,-0.3638572692871094,0.4924772977828979,0.2311654090881347,-0.3640688955783844,0.486206591129303,0.226528063416481,-0.3641296029090881,0.4812323451042175,0.2169155329465866,-0.2415221482515335,0.4586175084114074,0.2103914767503738,-0.3825392425060272,0.4874003529548645,0.2971114814281463,-0.3040425479412079,0.4796100258827209,0.2920565009117126,-0.344339519739151,0.4523096084594726,0.3326609134674072,-0.129263550043106,0.380194216966629,0.3457399606704712,-0.4071868062019348,0.4367215931415558,0.555105447769165,-0.0779420658946037,0.3482907116413116,0.6117362976074219,-0.4167326092720032,0.4713665544986725,0.7395524978637695,-0.1585575491189956,0.4029786884784698,0.8406682014465332,-0.4279318451881408,0.5005080103874207,0.7549756765365601,-0.1823420822620391,0.441772848367691,0.85877525806427,-0.4897904992103576,0.5014879703521729,0.7611026763916016,-0.2225806713104248,0.4505263268947601,0.8400850296020508,-0.4765044152736664,0.4856663942337036,0.7585932612419128,-0.1779412180185318,0.4440664947032928,0.8320018649101257,-0.4271287024021148,0.311026006937027,0.6058493852615356,0.0835288614034652,0.2653200030326843,0.6338162422180176,-0.0835442394018173,0.2568952739238739,0.6149964928627014,0.392731636762619,0.2743504345417022,0.6941401362419128,0.1466694176197052,0.2128246277570724,0.6112239956855774,0.6715753078460693,0.2628633677959442,0.673785924911499,0.4735263586044311,0.201154738664627,0.6093714833259583,0.7044181227684021,0.251689463853836,0.6613688468933105,0.5076268315315247,0.2337985783815384,0.6537207365036011,0.7424914240837097,0.2969347834587097,0.7120084762573242,0.5308429598808289,pushups
0.4989555776119232,0.2738102972507477,-0.3547754883766174,0.5043536424636841,0.2366725653409958,-0.3433191180229187,0.5047801733016968,0.2345346063375473,-0.3434618711471557,0.5051737427711487,0.232269212603569,-0.3436710238456726,0.4974977374076843,0.2348855435848236,-0.3719953596591949,0.4924308359622955,0.2311592698097229,-0.3722162842750549,0.4860267341136932,0.2264810055494308,-0.3722967207431793,0.4825741648674011,0.2181126326322555,-0.2543884515762329,0.4583044350147247,0.2103921920061111,-0.382845789194107,0.4883680045604706,0.2975648939609527,-0.3148296773433685,0.479804664850235,0.2928007245063782,-0.3513926863670349,0.4521592855453491,0.3325891494750976,-0.1406143754720688,0.3807477951049804,0.3465179800987243,-0.4078571200370788,0.4371513128280639,0.5557431578636169,-0.0874430686235427,0.3482100069522857,0.6120182871818542,-0.4158172607421875,0.4718689322471618,0.7435216307640076,-0.1663210093975067,0.4011610448360443,0.842997133731842,-0.4230008125305176,0.5004890561103821,0.7600370049476624,-0.1889724731445312,0.4315946698188782,0.8613131046295166,-0.4823347926139831,0.5016584992408752,0.7668673396110535,-0.2301256507635116,0.4497289061546325,0.8405010104179382,-0.471064954996109,0.4859010279178619,0.7625609636306763,-0.1858501583337783,0.4439992904663086,0.8323257565498352,-0.4228699803352356,0.3088721632957458,0.6156169772148132,0.0829199850559234,0.2650425136089325,0.6519500017166138,-0.082996055483818,0.2686423361301422,0.621568500995636,0.3953941464424133,0.2842303812503814,0.69313645362854,0.148026555776596,0.2331784814596176,0.6316714286804199,0.6688584685325623,0.276797354221344,0.6750337481498718,0.4877366721630096,0.2224345505237579,0.6323446035385132,0.7009912729263306,0.2664131820201874,0.6634741425514221,0.5243169665336609,0.2568221986293793,0.6742306351661682,0.7487115263938904,0.3153895139694214,0.7186177372932434,0.5631037354469299,pushups
0.5004168748855591,0.2740841209888458,-0.3573063313961029,0.5053059458732605,0.236677199602127,-0.3459835052490234,0.505820631980896,0.2345378845930099,-0.3461139500141144,0.5061994791030884,0.2322711497545242,-0.3463043868541717,0.497972309589386,0.2349272817373275,-0.3746161460876465,0.4927243292331695,0.2312470376491546,-0.3748357594013214,0.4862423539161682,0.2266906201839447,-0.3749085068702698,0.4831933379173279,0.2185754477977752,-0.2579252421855926,0.4583742916584015,0.2112675905227661,-0.386620819568634,0.4900189340114593,0.2978131175041199,-0.31785449385643,0.4809888303279876,0.2934717237949371,-0.3544950783252716,0.4523373246192932,0.3321406543254852,-0.1480034738779068,0.3814024925231933,0.3461619615554809,-0.4101179242134094,0.4378116726875305,0.5553610920906067,-0.092619813978672,0.3477077186107635,0.6069165468215942,-0.4182059466838836,0.4718593955039978,0.7441592216491699,-0.1737194061279297,0.3993641436100006,0.8449699878692627,-0.4228140711784363,0.5005055665969849,0.7614002823829651,-0.1979152411222458,0.4244102537631988,0.8673352003097534,-0.4815323054790497,0.5016610622406006,0.7689142227172852,-0.2387313395738601,0.4435572028160095,0.8451940417289734,-0.4709248542785644,0.4858889877796173,0.7638503909111023,-0.1930893063545227,0.4407155215740204,0.8344583511352539,-0.4226398468017578,0.3102876842021942,0.6185700297355652,0.0812272280454635,0.2668245434761047,0.652070164680481,-0.0813437700271606,0.2700104713439941,0.614250659942627,0.3946024775505066,0.2862128913402557,0.6892433166503906,0.1591920703649521,0.2352562993764877,0.6218284964561462,0.6725270748138428,0.2832358181476593,0.6697298884391785,0.4963455200195312,0.2251717150211334,0.6215606331825256,0.7051612734794617,0.2741443514823913,0.6572241187095642,0.5324118137359619,0.2537506520748138,0.6676841974258423,0.7502025961875916,0.3198871612548828,0.7147871851921082,0.5639311075210571,pushups
0.5004651546478271,0.2742575705051422,-0.3794784843921661,0.505571722984314,0.2367741167545318,-0.3689972460269928,0.5064107775688171,0.2346928119659423,-0.3691059350967407,0.5071502327919006,0.2324853688478469,-0.3693004846572876,0.497857391834259,0.2349547147750854,-0.3946425020694732,0.4923736453056335,0.231286346912384,-0.3948336243629455,0.4856509566307068,0.2267755568027496,-0.3948848843574524,0.4851852357387543,0.2199102044105529,-0.2759804427623749,0.4577454924583435,0.2117549180984497,-0.3929125964641571,0.4907144904136657,0.2981830239295959,-0.3373212516307831,0.4809882044792175,0.2937597632408142,-0.3703878819942474,0.452263742685318,0.3295424580574035,-0.1538590639829635,0.3819788992404938,0.3423778414726257,-0.4180494248867035,0.4377908110618591,0.552102267742157,-0.0917958766222,0.3473272323608398,0.5931850671768188,-0.4392059445381164,0.4716294705867767,0.744137704372406,-0.1774926483631134,0.3984188139438629,0.8448013067245483,-0.4528761804103851,0.4992960691452026,0.761491060256958,-0.2040174752473831,0.4205413162708282,0.8671762943267822,-0.5127488970756531,0.5011555552482605,0.7695192694664001,-0.2437013536691665,0.4408002197742462,0.8451066613197327,-0.5042895674705505,0.4845336675643921,0.7638571262359619,-0.1968531012535095,0.4375293850898742,0.8344479203224182,-0.453558474779129,0.308489441871643,0.6182034611701965,0.0834474638104438,0.2686280906200409,0.6506643891334534,-0.0836129859089851,0.2566182613372803,0.6257864236831665,0.4170646965503692,0.2809030413627624,0.6940146088600159,0.1905452609062194,0.2166151255369186,0.6300613880157471,0.7180061936378479,0.2719468176364898,0.6703094244003296,0.5282204747200012,0.2037947028875351,0.6288902759552002,0.7525767087936401,0.2625685930252075,0.6560090780258179,0.5642182230949402,0.2424741685390472,0.6696099042892456,0.7850700616836548,0.3085794150829315,0.712766706943512,0.5798841118812561,pushups
0.5009561777114868,0.2750655710697174,-0.3793019354343414,0.5059361457824707,0.2372359037399292,-0.3688492476940155,0.5068681240081787,0.2351321876049041,-0.3689602315425873,0.5076594948768616,0.232892245054245,-0.3691540062427521,0.4979371130466461,0.2354984581470489,-0.395609438419342,0.4923978447914123,0.2318493723869323,-0.3958170115947723,0.4856671988964081,0.2274618595838546,-0.3958796858787536,0.4856358468532562,0.2207239419221878,-0.27913299202919,0.4577511847019195,0.212314024567604,-0.399690568447113,0.4914002120494842,0.298724353313446,-0.3385909497737884,0.481398195028305,0.2946577370166778,-0.3729252517223358,0.4525049924850464,0.329289972782135,-0.1603414267301559,0.3819484710693359,0.3415837585926056,-0.4237248599529266,0.4384386241436004,0.5521241426467896,-0.0980368554592132,0.3471220433712005,0.592730700969696,-0.4367966651916504,0.4716283082962036,0.7465833425521851,-0.1769365221261978,0.397591769695282,0.8456404805183411,-0.4422197043895721,0.4993986785411834,0.7661764621734619,-0.2024299502372741,0.4186635017395019,0.8687347769737244,-0.4999653398990631,0.5011661052703857,0.7746880054473877,-0.242104485630989,0.4386516213417053,0.8456332087516785,-0.491771399974823,0.484462708234787,0.7687224745750427,-0.1961885392665863,0.4352616369724273,0.8349028825759888,-0.4426792860031128,0.3087692260742187,0.6202805638313293,0.0833081528544426,0.2679008245468139,0.6552384495735168,-0.0834436938166618,0.2595734596252441,0.6248782873153687,0.4071231484413147,0.2790038287639618,0.693432629108429,0.1807996779680252,0.2189773023128509,0.6301653981208801,0.6973036527633667,0.2681822478771209,0.6699245572090149,0.5164809823036194,0.2065141946077346,0.628265917301178,0.7307510375976562,0.2578439116477966,0.6550195813179016,0.5526333451271057,0.2430085688829422,0.6749771237373352,0.7701224088668823,0.301866739988327,0.7117286324501038,0.5777345299720764,pushups
0.5010470747947693,0.2762723565101623,-0.3793050050735473,0.5059367418289185,0.238442063331604,-0.3692058324813843,0.5068615674972534,0.2362836599349975,-0.3693300485610962,0.5076371431350708,0.2339388579130172,-0.3695403337478637,0.497944563627243,0.2366723269224167,-0.3964787721633911,0.4924103021621704,0.2329259216785431,-0.3966937661170959,0.4857090413570404,0.228585809469223,-0.3967448770999908,0.4855844676494598,0.2217898070812225,-0.278713047504425,0.4578317701816559,0.2132075428962707,-0.4015398025512695,0.4915420413017273,0.2990034520626068,-0.3379851877689361,0.4816045463085174,0.2952573001384735,-0.3729314506053924,0.4524518847465515,0.3292083442211151,-0.1604601740837097,0.3818728327751159,0.3405748009681701,-0.4239568412303924,0.4386787414550781,0.5521532893180847,-0.0997931808233261,0.3471323549747467,0.591709554195404,-0.4392195641994476,0.4730285108089447,0.7473059892654419,-0.1805291324853897,0.3976639211177826,0.8456799983978271,-0.4484636187553406,0.5013808012008667,0.7659278512001038,-0.2076486051082611,0.4203516840934753,0.868513822555542,-0.5079594254493713,0.5030714273452759,0.7741650342941284,-0.2459256052970886,0.4388112127780914,0.8456059694290161,-0.498429924249649,0.4859771728515625,0.7684646248817444,-0.1994279474020004,0.436286985874176,0.8334868550300598,-0.4490227103233337,0.3077628314495086,0.6199315190315247,0.0846700444817543,0.2682469189167022,0.6571708917617798,-0.0847947895526886,0.2518897950649261,0.6368349194526672,0.4106368124485016,0.2801844775676727,0.7013900279998779,0.1961585581302642,0.2129653990268707,0.6391774415969849,0.7100706100463867,0.265734851360321,0.685602605342865,0.5113030672073364,0.2009200751781463,0.6376235485076904,0.743783712387085,0.2510350942611694,0.6717643141746521,0.544081449508667,0.2355225980281829,0.6807169318199158,0.7696649432182312,0.2813340425491333,0.7121894359588623,0.5578948259353638,pushups
0.5014286637306213,0.27699676156044,-0.3827823102474212,0.5060599446296692,0.2399148494005203,-0.3702985942363739,0.5070368051528931,0.237790822982788,-0.3704409301280975,0.5078766345977783,0.2353666871786117,-0.3706329762935638,0.4979643523693084,0.2378367036581039,-0.39653280377388,0.492415577173233,0.2339184731245041,-0.3967386186122894,0.4857321083545685,0.2295756787061691,-0.3967576920986175,0.4862623214721679,0.2234703153371811,-0.2717863023281097,0.4579574167728424,0.214708611369133,-0.393153041601181,0.4921238124370575,0.2994642257690429,-0.3386518657207489,0.4819423258304596,0.2957112491130829,-0.3724997937679291,0.4524303674697876,0.3290140330791473,-0.1499864757061004,0.3820080757141113,0.3402718603610992,-0.4196139872074127,0.4388969838619232,0.5522023439407349,-0.0899630561470985,0.3472123146057129,0.5921962857246399,-0.4352448880672455,0.4735158383846283,0.7473803758621216,-0.1817869693040847,0.3978554904460907,0.8476943969726562,-0.4496471583843231,0.5025928020477295,0.7657014727592468,-0.2081312537193298,0.421760082244873,0.8683678507804871,-0.5132066607475281,0.5043472051620483,0.7738788723945618,-0.2496563643217086,0.4398792386054992,0.8455621600151062,-0.5012868642807007,0.4873107969760895,0.7682599425315857,-0.2018343359231948,0.4370630085468292,0.8331936597824097,-0.4494092762470245,0.3071742951869964,0.6228328943252563,0.0880041942000389,0.2681570053100586,0.6591900587081909,-0.0881173685193061,0.2545474171638489,0.6212844848632812,0.4481400847434997,0.2787579596042633,0.7000117301940918,0.1798319816589355,0.2175502181053161,0.6147565841674805,0.7727705240249634,0.2672341465950012,0.6779711246490479,0.4987067878246307,0.2084888368844986,0.6114494204521179,0.8094909191131592,0.2561423480510711,0.6634994745254517,0.5322781801223755,0.2376000583171844,0.6498762369155884,0.8473660945892334,0.2907465994358063,0.7043159008026123,0.5419766902923584,pushups
0.5031413435935974,0.2802527844905853,-0.3707534372806549,0.5072996020317078,0.2453604787588119,-0.3582818210124969,0.508025050163269,0.2429751604795456,-0.3584184050559997,0.5086395740509033,0.2401356697082519,-0.3586147129535675,0.4997903704643249,0.2431807070970535,-0.3870271444320678,0.494623988866806,0.2391088753938675,-0.3872185051441192,0.4884296357631683,0.2344954460859298,-0.3872514963150024,0.4871913194656372,0.2254588454961776,-0.2629188299179077,0.4616726040840149,0.2182881236076355,-0.3946495652198791,0.4933006167411804,0.3013670146465301,-0.3281841278076172,0.4839352965354919,0.2978410422801971,-0.3645830154418945,0.4524051547050476,0.3287112712860107,-0.1373329162597656,0.383398950099945,0.3403187394142151,-0.4239388406276703,0.4387429058551788,0.5522410273551941,-0.0886095464229583,0.3472134470939636,0.5924311280250549,-0.4442811906337738,0.4734438061714172,0.7473099231719971,-0.1737923622131347,0.3979630768299103,0.8527796864509583,-0.4542278945446014,0.5025599002838135,0.7649798393249512,-0.1991060227155685,0.422421246767044,0.8700675368309021,-0.5184839367866516,0.5042955279350281,0.7724536061286926,-0.2417489886283874,0.4399299621582031,0.8461790084838867,-0.5088552236557007,0.4871272146701813,0.7673860788345337,-0.1941465437412262,0.4369349181652069,0.8345648050308228,-0.4543265402317047,0.3068889677524566,0.6236392259597778,0.0916351974010467,0.2682157158851623,0.6604882478713989,-0.0917253345251083,0.257734477519989,0.6217427849769592,0.468774676322937,0.3078865110874176,0.7069969773292542,0.1126181855797767,0.2271640300750732,0.6221815943717957,0.782703161239624,0.3068569898605346,0.7006994485855103,0.439082533121109,0.2177210599184036,0.6254021525382996,0.8182390928268433,0.2976974248886108,0.6963134407997131,0.47420135140419,0.2488837093114853,0.6519452929496765,0.8580731749534607,0.3415876030921936,0.7309204936027527,0.4980155229568481,pushups
